File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Crossroad-160319_223002-S380-E387,Junk,,Crossroad-160319_223002-S380-E387.png (https://dl.airtable.com/.attachments/31d0b137fd7ef2a9541f8a9a62715bb8/97f5d806/Crossroad-160319_223002-S380-E387.png),Crossroad-160319_223002-S380-E387.wav (https://dl.airtable.com/.attachments/ca35a881b38e4b8f4cf84eee6ce4c5e6/78707f71/Crossroad-160319_223002-S380-E387.wav),Male,7.0,2019-03-17 11:36,Secretary_Island/Crossroad,
Crossroad-160319_223002-S398-E414,Junk,,Crossroad-160319_223002-S398-E414.png (https://dl.airtable.com/.attachments/ce8c97425d6f662f68e1cc993318b43c/75352287/Crossroad-160319_223002-S398-E414.png),Crossroad-160319_223002-S398-E414.wav (https://dl.airtable.com/.attachments/5475c124c8a7256848db4363d2e6f4a5/02b4cdad/Crossroad-160319_223002-S398-E414.wav),Male,16.0,2019-03-17 11:36,Secretary_Island/Crossroad,
Crossroad-030519_220001-S475-E482,Junk,,Crossroad-030519_220001-S475-E482.png (https://dl.airtable.com/.attachments/94bf2853bef1ec6339f695ae930c2af2/4cbf1a13/Crossroad-030519_220001-S475-E482.png),Crossroad-030519_220001-S475-E482.wav (https://dl.airtable.com/.attachments/a8b4d260a770583370c7c95c8f660d86/ad100cfa/Crossroad-030519_220001-S475-E482.wav),Male,7.0,2019-05-04 10:07,Secretary_Island/Crossroad,
Crossroad-030519_220001-S560-E573,Junk,,Crossroad-030519_220001-S560-E573.png (https://dl.airtable.com/.attachments/850ed01c9bf0fd01406d16a5df7af55a/c074db58/Crossroad-030519_220001-S560-E573.png),Crossroad-030519_220001-S560-E573.wav (https://dl.airtable.com/.attachments/09cd838283513e09682b6d934b693ef3/4c1360f6/Crossroad-030519_220001-S560-E573.wav),Male,13.0,2019-05-04 10:09,Secretary_Island/Crossroad,
Crossroad-030519_220001-S705-E715,Junk,,Crossroad-030519_220001-S705-E715.png (https://dl.airtable.com/.attachments/79ffbf0994d131cbf7049a0e2489c305/03400460/Crossroad-030519_220001-S705-E715.png),Crossroad-030519_220001-S705-E715.wav (https://dl.airtable.com/.attachments/c0e0a34b34ef7d00232ea4462db1daeb/5db06b57/Crossroad-030519_220001-S705-E715.wav),Male,10.0,2019-05-04 10:11,Secretary_Island/Crossroad,
Crossroad-030519_220001-S802-E820,Junk,,Crossroad-030519_220001-S802-E820.png (https://dl.airtable.com/.attachments/94c6fb0411083c6017775727ec3fdddf/f8ea0d50/Crossroad-030519_220001-S802-E820.png),Crossroad-030519_220001-S802-E820.wav (https://dl.airtable.com/.attachments/d5cf24794fd6e8543fe5299083860ce3/487effeb/Crossroad-030519_220001-S802-E820.wav),Male,18.0,2019-05-04 10:13,Secretary_Island/Crossroad,
Crossroad-030519_220001-S835-E841,Junk,,Crossroad-030519_220001-S835-E841.png (https://dl.airtable.com/.attachments/1c1400220605f30a998459238ffb5485/76b7df6e/Crossroad-030519_220001-S835-E841.png),Crossroad-030519_220001-S835-E841.wav (https://dl.airtable.com/.attachments/6f3010d27606858f2d10c99c050d0545/cb83e669/Crossroad-030519_220001-S835-E841.wav),Male,6.0,2019-05-04 10:13,Secretary_Island/Crossroad,
Crossroad-030519_221502-S153-E160,Junk,,Crossroad-030519_221502-S153-E160.png (https://dl.airtable.com/.attachments/88a79a0aaf7d7a9bfdcaa9d5bfca52b6/e5178b75/Crossroad-030519_221502-S153-E160.png),Crossroad-030519_221502-S153-E160.wav (https://dl.airtable.com/.attachments/0cf2952949ce111ab9357dae507ea11c/7a758e8d/Crossroad-030519_221502-S153-E160.wav),Male,7.0,2019-05-04 10:17,Secretary_Island/Crossroad,
Crossroad-030519_221502-S240-E247,Junk,,Crossroad-030519_221502-S240-E247.png (https://dl.airtable.com/.attachments/417b9ef8a8fbde20a96b2413771151f6/7bb4f092/Crossroad-030519_221502-S240-E247.png),Crossroad-030519_221502-S240-E247.wav (https://dl.airtable.com/.attachments/bf87d74004b82cfe91f8f5f1fd6bcd79/8c4f1528/Crossroad-030519_221502-S240-E247.wav),Male,7.0,2019-05-04 10:19,Secretary_Island/Crossroad,
Crossroad-030519_221502-S439-E455,Junk,,Crossroad-030519_221502-S439-E455.png (https://dl.airtable.com/.attachments/d74bc004a1dc9ab99043caa1ee50da6b/db98fdcd/Crossroad-030519_221502-S439-E455.png),Crossroad-030519_221502-S439-E455.wav (https://dl.airtable.com/.attachments/a6e34a8df07042598acc38b28df8471a/512f0168/Crossroad-030519_221502-S439-E455.wav),Male,16.0,2019-05-04 10:22,Secretary_Island/Crossroad,
Crossroad-030519_221502-S497-E518,Junk,,Crossroad-030519_221502-S497-E518.png (https://dl.airtable.com/.attachments/3e16f3b32414423899da3cd1c9074e16/1c4c9538/Crossroad-030519_221502-S497-E518.png),Crossroad-030519_221502-S497-E518.wav (https://dl.airtable.com/.attachments/33a0f0ad80bac5b05581161b5d2c1215/29b36e56/Crossroad-030519_221502-S497-E518.wav),Male,21.0,2019-05-04 10:23,Secretary_Island/Crossroad,
Crossroad-030519_221502-S544-E551,Junk,,Crossroad-030519_221502-S544-E551.png (https://dl.airtable.com/.attachments/0187c3a0fccecda9f9a9de8e81f78c47/dbd379de/Crossroad-030519_221502-S544-E551.png),Crossroad-030519_221502-S544-E551.wav (https://dl.airtable.com/.attachments/4cae2f5fce886df9352709b8c975c6ac/e3ee7095/Crossroad-030519_221502-S544-E551.wav),Male,7.0,2019-05-04 10:24,Secretary_Island/Crossroad,
Lake_Sec-290319_234502-S505-E512,Junk,,Lake_Sec-290319_234502-S505-E512.png (https://dl.airtable.com/.attachments/a9a1a06a845f98caab7525776ae11254/9bcc1baf/Lake_Sec-290319_234502-S505-E512.png),Lake_Sec-290319_234502-S505-E512.wav (https://dl.airtable.com/.attachments/e6df74dbf15ffea97191e09ea786e0e1/7fe29515/Lake_Sec-290319_234502-S505-E512.wav),Male,7.0,2019-03-30 12:53,Secretary_Island/Lake_Sec,
Lake_Sec-290319_234502-S586-E593,Junk,,Lake_Sec-290319_234502-S586-E593.png (https://dl.airtable.com/.attachments/14234e8a54b4ea157bb19c5c1e6ae9ac/8eb92ba7/Lake_Sec-290319_234502-S586-E593.png),Lake_Sec-290319_234502-S586-E593.wav (https://dl.airtable.com/.attachments/77f68be224e24eb59efeb216c6c9cfb7/d7ef856f/Lake_Sec-290319_234502-S586-E593.wav),Male,7.0,2019-03-30 12:54,Secretary_Island/Lake_Sec,
Lake_Sec-290418_220001-S303-E310,Junk,,Lake_Sec-290418_220001-S303-E310.png (https://dl.airtable.com/.attachments/d209013031c4c4ef529d6911d0bbdbf9/1993cf07/Lake_Sec-290418_220001-S303-E310.png),Lake_Sec-290418_220001-S303-E310.wav (https://dl.airtable.com/.attachments/a7da6254b4f114def090b8306cf9f912/e6370f34/Lake_Sec-290418_220001-S303-E310.wav),Male,7.0,2018-04-30 10:05,Secretary_Island/Lake_Sec,
Lake_Sec-290418_221502-S752-E758,Junk,,Lake_Sec-290418_221502-S752-E758.png (https://dl.airtable.com/.attachments/75b3ef3dfa879c2eaba01c49cd829e21/7f2d31e8/Lake_Sec-290418_221502-S752-E758.png),Lake_Sec-290418_221502-S752-E758.wav (https://dl.airtable.com/.attachments/674f0a9ec4b8474ebf25e3b6342ad652/7f1537b4/Lake_Sec-290418_221502-S752-E758.wav),Male,6.0,2018-04-30 10:27,Secretary_Island/Lake_Sec,
Lake_Sec-290418_221502-S880-E896,Junk,,Lake_Sec-290418_221502-S880-E896.png (https://dl.airtable.com/.attachments/794387cb6f8158b366b9cdc2ee5ed17b/39421131/Lake_Sec-290418_221502-S880-E896.png),Lake_Sec-290418_221502-S880-E896.wav (https://dl.airtable.com/.attachments/0802b8913d38df7e155c3073ed492ec6/ee5dae2a/Lake_Sec-290418_221502-S880-E896.wav),Male,16.0,2018-04-30 10:29,Secretary_Island/Lake_Sec,
Lake_Sec-290418_223002-S307-E314,Junk,,Lake_Sec-290418_223002-S307-E314.png (https://dl.airtable.com/.attachments/0a14fcaf669c7e80eaba487a587ad80a/30de2b17/Lake_Sec-290418_223002-S307-E314.png),Lake_Sec-290418_223002-S307-E314.wav (https://dl.airtable.com/.attachments/4c39d09d4a74481f3f8a34de26feec9e/107d31e8/Lake_Sec-290418_223002-S307-E314.wav),Male,7.0,2018-04-30 10:35,Secretary_Island/Lake_Sec,
Lake_Sec-290418_231502-S583-E590,Junk,,Lake_Sec-290418_231502-S583-E590.png (https://dl.airtable.com/.attachments/5882b2107e66b7c07017f5d599ea4ac0/4b1f84e0/Lake_Sec-290418_231502-S583-E590.png),Lake_Sec-290418_231502-S583-E590.wav (https://dl.airtable.com/.attachments/68ff268f715cc368a8f19461f6cd8b4e/66a5a831/Lake_Sec-290418_231502-S583-E590.wav),Female,7.0,2018-04-30 11:24,Secretary_Island/Lake_Sec,
Lake_Sec-290418_231502-S538-E545,Junk,,Lake_Sec-290418_231502-S538-E545.png (https://dl.airtable.com/.attachments/096064a6ca1c728d947bc9f7e718b9de/fb312f28/Lake_Sec-290418_231502-S538-E545.png),Lake_Sec-290418_231502-S538-E545.wav (https://dl.airtable.com/.attachments/41cbc5cedea95fedc7acc3003bd05e47/80993bbd/Lake_Sec-290418_231502-S538-E545.wav),Male,7.0,2018-04-30 11:24,Secretary_Island/Lake_Sec,
Lake_Sec-290418_233002-S465-E471,Junk,,Lake_Sec-290418_233002-S465-E471.png (https://dl.airtable.com/.attachments/459e7891d040e573aeef15e07e2d4406/278ddbea/Lake_Sec-290418_233002-S465-E471.png),Lake_Sec-290418_233002-S465-E471.wav (https://dl.airtable.com/.attachments/54e7884328b67c16b69f5483be7f384c/d2e849ec/Lake_Sec-290418_233002-S465-E471.wav),Male,6.0,2018-04-30 11:37,Secretary_Island/Lake_Sec,
Lake_Sec-290418_234502-S43-E50,Junk,,Lake_Sec-290418_234502-S43-E50.png (https://dl.airtable.com/.attachments/67de635a5e788a2690fede2fdb88e692/985868b4/Lake_Sec-290418_234502-S43-E50.png),Lake_Sec-290418_234502-S43-E50.wav (https://dl.airtable.com/.attachments/ff8e3f9dfb35a15c59150917580de07e/0aa71709/Lake_Sec-290418_234502-S43-E50.wav),Male,7.0,2018-04-30 11:45,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S459-E465,Junk,,Lake_Sec-170519_231502-S459-E465.png (https://dl.airtable.com/.attachments/c0fa134f65c995d3f4330b9bb1c7fc89/22d2e459/Lake_Sec-170519_231502-S459-E465.png),Lake_Sec-170519_231502-S459-E465.wav (https://dl.airtable.com/.attachments/9ee8f2a51121fb9d311de5d128b64594/ade8504e/Lake_Sec-170519_231502-S459-E465.wav),Female,6.0,2019-05-18 11:22,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S474-E480,Junk,,Lake_Sec-170519_231502-S474-E480.png (https://dl.airtable.com/.attachments/c2c45d8bcfbeca23b34dcd5fe8a52bd9/75426095/Lake_Sec-170519_231502-S474-E480.png),Lake_Sec-170519_231502-S474-E480.wav (https://dl.airtable.com/.attachments/d4194145670bafa549e8df21ff49165a/b7ce90c7/Lake_Sec-170519_231502-S474-E480.wav),Female,6.0,2019-05-18 11:22,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S667-E676,Junk,,Lake_Sec-170519_231502-S667-E676.png (https://dl.airtable.com/.attachments/653f49f7dcfaf2088672cb3eafa43ff4/96b4bd06/Lake_Sec-170519_231502-S667-E676.png),Lake_Sec-170519_231502-S667-E676.wav (https://dl.airtable.com/.attachments/4d13b6b2c9af554664e9b897b7c78574/6dc52b5a/Lake_Sec-170519_231502-S667-E676.wav),Female,9.0,2019-05-18 11:26,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S779-E785,Junk,,Lake_Sec-170519_231502-S779-E785.png (https://dl.airtable.com/.attachments/4179118643427017a109b5ee8ddbed84/a73592ef/Lake_Sec-170519_231502-S779-E785.png),Lake_Sec-170519_231502-S779-E785.wav (https://dl.airtable.com/.attachments/9ea941bf3a7fba3c4d4cafa0b4739a47/76520819/Lake_Sec-170519_231502-S779-E785.wav),Female,6.0,2019-05-18 11:28,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S500-E506,Junk,,Lake_Sec-170519_231502-S500-E506.png (https://dl.airtable.com/.attachments/5bceb48a810fe2992e6181ad74fe0098/7b59195a/Lake_Sec-170519_231502-S500-E506.png),Lake_Sec-170519_231502-S500-E506.wav (https://dl.airtable.com/.attachments/f71a5ad9c49d1738888d262b8fb7f535/b5794070/Lake_Sec-170519_231502-S500-E506.wav),Male,6.0,2019-05-18 11:23,Secretary_Island/Lake_Sec,
Lake_Sec-170519_231502-S554-E560,Junk,,Lake_Sec-170519_231502-S554-E560.png (https://dl.airtable.com/.attachments/cb4a7a3ec415f93348a39c3a471be03e/ad9a3d93/Lake_Sec-170519_231502-S554-E560.png),Lake_Sec-170519_231502-S554-E560.wav (https://dl.airtable.com/.attachments/b39ad89cec72af6cc47bdb001e0cdbd9/926aba08/Lake_Sec-170519_231502-S554-E560.wav),Male,6.0,2019-05-18 11:24,Secretary_Island/Lake_Sec,
Lake_Sec-170519_233002-S46-E52,Junk,,Lake_Sec-170519_233002-S46-E52.png (https://dl.airtable.com/.attachments/0037bc0ba477a7fb0b7bb25e9c4c7d0d/2113d58c/Lake_Sec-170519_233002-S46-E52.png),Lake_Sec-170519_233002-S46-E52.wav (https://dl.airtable.com/.attachments/2cb4af65373713e63cdf5759e30a68f0/bba8500c/Lake_Sec-170519_233002-S46-E52.wav),Female,6.0,2019-05-18 11:30,Secretary_Island/Lake_Sec,
Lake_Sec-170519_233002-S70-E76,Junk,,Lake_Sec-170519_233002-S70-E76.png (https://dl.airtable.com/.attachments/61b3e8744dc0c3768e22705b0d7c26a9/a90df4a7/Lake_Sec-170519_233002-S70-E76.png),Lake_Sec-170519_233002-S70-E76.wav (https://dl.airtable.com/.attachments/bd9583c08d04d00c6bfee85e0318c5d0/c30021fd/Lake_Sec-170519_233002-S70-E76.wav),Female,6.0,2019-05-18 11:31,Secretary_Island/Lake_Sec,
Lake_Sec-170519_233002-S94-E103,Junk,,Lake_Sec-170519_233002-S94-E103.png (https://dl.airtable.com/.attachments/c68925015d494a8abce2ddfefd944047/45cb2e0a/Lake_Sec-170519_233002-S94-E103.png),Lake_Sec-170519_233002-S94-E103.wav (https://dl.airtable.com/.attachments/608f95159c13ee4ae1318a9ca40eec53/4558099d/Lake_Sec-170519_233002-S94-E103.wav),Female,9.0,2019-05-18 11:31,Secretary_Island/Lake_Sec,
Lake_Sec-170519_233002-S106-E112,Junk,,Lake_Sec-170519_233002-S106-E112.png (https://dl.airtable.com/.attachments/b6ec41f277a7b53b6f59df5dede5aa07/3c65adde/Lake_Sec-170519_233002-S106-E112.png),Lake_Sec-170519_233002-S106-E112.wav (https://dl.airtable.com/.attachments/b2a07ff0b9a4a756a404947976744a31/db9ae503/Lake_Sec-170519_233002-S106-E112.wav),Female,6.0,2019-05-18 11:31,Secretary_Island/Lake_Sec,
N_River-190519_220001-S502-E540,Junk,,N_River-190519_220001-S502-E540.png (https://dl.airtable.com/.attachments/293a532f72c73640d5be14de62dc2499/9bcdd8fc/N_River-190519_220001-S502-E540.png),N_River-190519_220001-S502-E540.wav (https://dl.airtable.com/.attachments/3a1a70cb8ac0861763af00282ae018ff/732ad625/N_River-190519_220001-S502-E540.wav),Male,38.0,2019-05-20 10:08,Secretary_Island/N_River,
N_River-190519_220001-S549-E555,Junk,,N_River-190519_220001-S549-E555.png (https://dl.airtable.com/.attachments/61d8c2873ff260dd33099f0380ddb51b/09521429/N_River-190519_220001-S549-E555.png),N_River-190519_220001-S549-E555.wav (https://dl.airtable.com/.attachments/f2e4bce13ea6ceba4e77e85a64756ec2/4986db5c/N_River-190519_220001-S549-E555.wav),Male,6.0,2019-05-20 10:09,Secretary_Island/N_River,
N_River-190519_220001-S558-E603,Junk,,N_River-190519_220001-S558-E603.png (https://dl.airtable.com/.attachments/767966e40a61556f90d481e1aa3da659/663e87f8/N_River-190519_220001-S558-E603.png),N_River-190519_220001-S558-E603.wav (https://dl.airtable.com/.attachments/9852cb6e508dc55a01c30dd82e4e5062/b2e7a69b/N_River-190519_220001-S558-E603.wav),Male,45.0,2019-05-20 10:09,Secretary_Island/N_River,
N_River-190519_220001-S604-E638,Junk,,N_River-190519_220001-S604-E638.png (https://dl.airtable.com/.attachments/f2437a8abaad360fa9f2a66e2648e972/8c1b8330/N_River-190519_220001-S604-E638.png),N_River-190519_220001-S604-E638.wav (https://dl.airtable.com/.attachments/a9c608a9e8bd2dd8166bd425ee2d3e12/a79db429/N_River-190519_220001-S604-E638.wav),Male,34.0,2019-05-20 10:10,Secretary_Island/N_River,
N_River-190519_220001-S643-E655,Junk,,N_River-190519_220001-S643-E655.png (https://dl.airtable.com/.attachments/9ce5deca8ba3b51c7f66572bfdb1f071/1254d82d/N_River-190519_220001-S643-E655.png),N_River-190519_220001-S643-E655.wav (https://dl.airtable.com/.attachments/6a06f59f07c387feec95ba9ea661a3d6/bf38c5b7/N_River-190519_220001-S643-E655.wav),Male,12.0,2019-05-20 10:10,Secretary_Island/N_River,
N_River-190519_220001-S661-E718,Junk,,N_River-190519_220001-S661-E718.png (https://dl.airtable.com/.attachments/3961e20f24afbaf3be0fae4a45ebd951/bb36b9ec/N_River-190519_220001-S661-E718.png),N_River-190519_220001-S661-E718.wav (https://dl.airtable.com/.attachments/2db9dbfb7b54220a7ef8b9336274b7c5/36f60c12/N_River-190519_220001-S661-E718.wav),Male,57.0,2019-05-20 10:11,Secretary_Island/N_River,
N_River-190519_220001-S729-E736,Junk,,N_River-190519_220001-S729-E736.png (https://dl.airtable.com/.attachments/94b9b4d8b46e53aebfd27f3616e90f88/7cdaec33/N_River-190519_220001-S729-E736.png),N_River-190519_220001-S729-E736.wav (https://dl.airtable.com/.attachments/68f72a24f6c6fbd2a8fb09771614892d/ce6a4e75/N_River-190519_220001-S729-E736.wav),Male,7.0,2019-05-20 10:12,Secretary_Island/N_River,
N_River-190519_220001-S740-E782,Junk,,N_River-190519_220001-S740-E782.png (https://dl.airtable.com/.attachments/598958688277fde98f40cc2f44a98823/4bc43b9d/N_River-190519_220001-S740-E782.png),N_River-190519_220001-S740-E782.wav (https://dl.airtable.com/.attachments/cf3958287cb7fb78c83568b3828dd875/ee80a4d8/N_River-190519_220001-S740-E782.wav),Male,42.0,2019-05-20 10:12,Secretary_Island/N_River,
N_River-190519_220001-S792-E802,Junk,,N_River-190519_220001-S792-E802.png (https://dl.airtable.com/.attachments/a7344a21f662fae8d7d389201e5e0bde/813787c4/N_River-190519_220001-S792-E802.png),N_River-190519_220001-S792-E802.wav (https://dl.airtable.com/.attachments/e5e05e065a24599f7f6cbf62037baf85/bbd5cd4e/N_River-190519_220001-S792-E802.wav),Male,10.0,2019-05-20 10:13,Secretary_Island/N_River,
N_River-190519_220001-S804-E848,Junk,,N_River-190519_220001-S804-E848.png (https://dl.airtable.com/.attachments/5a2f7e8593b010dd3d3f801eca166c7f/79136f82/N_River-190519_220001-S804-E848.png),N_River-190519_220001-S804-E848.wav (https://dl.airtable.com/.attachments/f7e938c6f518c91d808f52c513f6d6b6/abc2b9cb/N_River-190519_220001-S804-E848.wav),Male,44.0,2019-05-20 10:13,Secretary_Island/N_River,
