File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Marley-050519_233002-S742-E749,Junk,,Marley-050519_233002-S742-E749.png (https://dl.airtable.com/.attachments/29012a10f51cbc2405ffbfe545db3b3a/bbf8e104/Marley-050519_233002-S742-E749.png),Marley-050519_233002-S742-E749.wav (https://dl.airtable.com/.attachments/89c88689236efe12bc94d5cd3801ee5d/c98849ab/Marley-050519_233002-S742-E749.wav),Male,7.0,2019-05-06 11:42,Secretary_Island/Marley,
Marley-050519_234502-S359-E368,Junk,,Marley-050519_234502-S359-E368.png (https://dl.airtable.com/.attachments/ff5afe54abc35e38a6df34a6b1c541a7/c46f4f78/Marley-050519_234502-S359-E368.png),Marley-050519_234502-S359-E368.wav (https://dl.airtable.com/.attachments/6f9d164942b208a579962b51dc039150/0a5fd7e5/Marley-050519_234502-S359-E368.wav),Male,9.0,2019-05-06 11:51,Secretary_Island/Marley,
Marley-060418_223002-S870-E876,Junk,,Marley-060418_223002-S870-E876.png (https://dl.airtable.com/.attachments/2e83745c6aa94303f26dcdacf9e8f9c4/aebb4098/Marley-060418_223002-S870-E876.png),Marley-060418_223002-S870-E876.wav (https://dl.airtable.com/.attachments/79d04a2874cfad06f1291f0717621856/c890ee6c/Marley-060418_223002-S870-E876.wav),Male,6.0,2018-04-07 10:44,Secretary_Island/Marley,
Marley-060418_233002-S496-E523,Kiwi,,Marley-060418_233002-S496-E523.png (https://dl.airtable.com/.attachments/2147b2c81f270612500aa9f03ff81266/b8d1b8f7/Marley-060418_233002-S496-E523.png),Marley-060418_233002-S496-E523.wav (https://dl.airtable.com/.attachments/beb66e1a121857d61823265d1b23cb42/c4463245/Marley-060418_233002-S496-E523.wav),Male,27.0,2018-04-07 11:38,Secretary_Island/Marley,
Marley-060419_223002-S874-E892,Junk,,Marley-060419_223002-S874-E892.png (https://dl.airtable.com/.attachments/e6c10b4ffe24fa6be8ccde1ad3c0d247/7316c84c/Marley-060419_223002-S874-E892.png),Marley-060419_223002-S874-E892.wav (https://dl.airtable.com/.attachments/0f98decac7bde4e96d3ac612c3a02c70/94ecdc33/Marley-060419_223002-S874-E892.wav),Male,18.0,2019-04-07 10:44,Secretary_Island/Marley,
Marley-060419_230002-S198-E208,Junk,,Marley-060419_230002-S198-E208.png (https://dl.airtable.com/.attachments/ceddd5bc955efa10a8bd54e703565d1c/59cacdd9/Marley-060419_230002-S198-E208.png),Marley-060419_230002-S198-E208.wav (https://dl.airtable.com/.attachments/596f6954eb16c4abdc69c44e0591b777/53652b67/Marley-060419_230002-S198-E208.wav),Male,10.0,2019-04-07 11:03,Secretary_Island/Marley,
Marley-060419_230002-S226-E233,Junk,,Marley-060419_230002-S226-E233.png (https://dl.airtable.com/.attachments/7428874b9c9c02aa67a4c3e3c9d0fb86/b7a54c5a/Marley-060419_230002-S226-E233.png),Marley-060419_230002-S226-E233.wav (https://dl.airtable.com/.attachments/81c291ff022ee49723a414aa77b2d489/b65ab739/Marley-060419_230002-S226-E233.wav),Male,7.0,2019-04-07 11:03,Secretary_Island/Marley,
Marley-060518_234501-S416-E428,Junk,,Marley-060518_234501-S416-E428.png (https://dl.airtable.com/.attachments/8e9c1e67d61f14d1f445bc2e68b049b7/a31cf255/Marley-060518_234501-S416-E428.png),Marley-060518_234501-S416-E428.wav (https://dl.airtable.com/.attachments/1764442a681ec62d0b0ca952a9c9ba9a/14d518c5/Marley-060518_234501-S416-E428.wav),Male,12.0,2018-05-07 11:51,Secretary_Island/Marley,
Marley-060519_221502-S107-E114,Junk,,Marley-060519_221502-S107-E114.png (https://dl.airtable.com/.attachments/ce699356b47fe9953b049dd5839446b0/e231c224/Marley-060519_221502-S107-E114.png),Marley-060519_221502-S107-E114.wav (https://dl.airtable.com/.attachments/c606a84c390898840b82700bd4ed53e1/bda05064/Marley-060519_221502-S107-E114.wav),Male,7.0,2019-05-07 10:16,Secretary_Island/Marley,
Marley-060519_234502-S212-E222,Junk,,Marley-060519_234502-S212-E222.png (https://dl.airtable.com/.attachments/a5c065cd3c730e6bb6bdf3d2ffe667ec/67b6a710/Marley-060519_234502-S212-E222.png),Marley-060519_234502-S212-E222.wav (https://dl.airtable.com/.attachments/d95df4b8111ddfeee94974c62bf8cae3/fa89a33a/Marley-060519_234502-S212-E222.wav),Male,10.0,2019-05-07 11:48,Secretary_Island/Marley,
Lake_Sec-130519_223002-S96-E123,Kiwi,,Lake_Sec-130519_223002-S96-E123.png (https://dl.airtable.com/.attachments/2c5832bac7b87d370a47ee88c910dbd8/15e1588c/Lake_Sec-130519_223002-S96-E123.png),Lake_Sec-130519_223002-S96-E123.wav (https://dl.airtable.com/.attachments/2d12f3010e1ada6df556c8ee1bd9cc55/90031228/Lake_Sec-130519_223002-S96-E123.wav),Male,27.0,2019-05-14 10:31,Secretary_Island/Lake_Sec,
Lake_Sec-130519_223002-S270-E277,Junk,,Lake_Sec-130519_223002-S270-E277.png (https://dl.airtable.com/.attachments/542b20626e8f78c9549bcfa06a2c832a/9f1d74d3/Lake_Sec-130519_223002-S270-E277.png),Lake_Sec-130519_223002-S270-E277.wav (https://dl.airtable.com/.attachments/09c682aa6a02f559a26f8b4d8861ca30/a93bbc97/Lake_Sec-130519_223002-S270-E277.wav),Male,7.0,2019-05-14 10:34,Secretary_Island/Lake_Sec,
Lake_Sec-130519_223002-S307-E320,Junk,,Lake_Sec-130519_223002-S307-E320.png (https://dl.airtable.com/.attachments/57cf7600d0314ddc89ce2e920597ef3d/1bcf66bc/Lake_Sec-130519_223002-S307-E320.png),Lake_Sec-130519_223002-S307-E320.wav (https://dl.airtable.com/.attachments/413ee626f5b0472e543bbd8aae362fed/5a6d509c/Lake_Sec-130519_223002-S307-E320.wav),Male,13.0,2019-05-14 10:35,Secretary_Island/Lake_Sec,
Lake_Sec-130519_224502-S470-E482,Junk,,Lake_Sec-130519_224502-S470-E482.png (https://dl.airtable.com/.attachments/dc1489830f50faf979c1ead7196937d6/9e3438f2/Lake_Sec-130519_224502-S470-E482.png),Lake_Sec-130519_224502-S470-E482.wav (https://dl.airtable.com/.attachments/ce5008fbe0bc03120f24a62868e5a580/b0d9a370/Lake_Sec-130519_224502-S470-E482.wav),Male,12.0,2019-05-14 10:52,Secretary_Island/Lake_Sec,
Lake_Sec-130519_224502-S488-E533,Junk,,Lake_Sec-130519_224502-S488-E533.png (https://dl.airtable.com/.attachments/9a38cb2338a99ce24633bbbd325b704d/c6a06eb4/Lake_Sec-130519_224502-S488-E533.png),Lake_Sec-130519_224502-S488-E533.wav (https://dl.airtable.com/.attachments/3d9bd84b41bd36d9c08101f645d7351b/81723750/Lake_Sec-130519_224502-S488-E533.wav),Male,45.0,2019-05-14 10:53,Secretary_Island/Lake_Sec,
Lake_Sec-130519_224502-S545-E551,Junk,,Lake_Sec-130519_224502-S545-E551.png (https://dl.airtable.com/.attachments/98a47f18de580f33a21f422ade0bf65c/0d62335e/Lake_Sec-130519_224502-S545-E551.png),Lake_Sec-130519_224502-S545-E551.wav (https://dl.airtable.com/.attachments/17aaf9ed63a580e03dbf8b4661bc6e53/6f7ecfd9/Lake_Sec-130519_224502-S545-E551.wav),Male,6.0,2019-05-14 10:54,Secretary_Island/Lake_Sec,
Lake_Sec-130519_224502-S554-E569,Junk,,Lake_Sec-130519_224502-S554-E569.png (https://dl.airtable.com/.attachments/3c93972a54aadd2468876996db7e3f37/bc7c2bb2/Lake_Sec-130519_224502-S554-E569.png),Lake_Sec-130519_224502-S554-E569.wav (https://dl.airtable.com/.attachments/becaba03d95ecfce44481be3bc421445/ef094285/Lake_Sec-130519_224502-S554-E569.wav),Male,15.0,2019-05-14 10:54,Secretary_Island/Lake_Sec,
Lake_Sec-130519_233002-S737-E744,Junk,,Lake_Sec-130519_233002-S737-E744.png (https://dl.airtable.com/.attachments/d63ac439f1f243d780345454953f6593/6d9650a0/Lake_Sec-130519_233002-S737-E744.png),Lake_Sec-130519_233002-S737-E744.wav (https://dl.airtable.com/.attachments/2131475ccbd75028a4cb8728b0150b63/96ef4d96/Lake_Sec-130519_233002-S737-E744.wav),Male,7.0,2019-05-14 11:42,Secretary_Island/Lake_Sec,
Lake_Sec-130519_234502-S102-E110,Kiwi,,Lake_Sec-130519_234502-S102-E110.png (https://dl.airtable.com/.attachments/cf7b2d13e1a2f60c3bdc65fd7ce0c186/53a3ff23/Lake_Sec-130519_234502-S102-E110.png),Lake_Sec-130519_234502-S102-E110.wav (https://dl.airtable.com/.attachments/9a5ad8d41e884aabf49b5354938dfa5d/1ea923f7/Lake_Sec-130519_234502-S102-E110.wav),Male,8.0,2019-05-14 11:46,Secretary_Island/Lake_Sec,
Lake_Sec-140318_223002-S65-E72,Junk,,Lake_Sec-140318_223002-S65-E72.png (https://dl.airtable.com/.attachments/8e2dc9cc831c88b9dbb885958ffd2926/e2a8549b/Lake_Sec-140318_223002-S65-E72.png),Lake_Sec-140318_223002-S65-E72.wav (https://dl.airtable.com/.attachments/042e4ef139c61f7d2869fccff4782b0a/78f64ca4/Lake_Sec-140318_223002-S65-E72.wav),Male,7.0,2018-03-15 11:31,Secretary_Island/Lake_Sec,
N_River-190519_224502-S259-E265,Junk,,N_River-190519_224502-S259-E265.png (https://dl.airtable.com/.attachments/c4a823f72e82a74c829056dbeb4f832f/2f2cad3a/N_River-190519_224502-S259-E265.png),N_River-190519_224502-S259-E265.wav (https://dl.airtable.com/.attachments/29ed5af981258f8bf9ff4665f6e05158/0201ac6f/N_River-190519_224502-S259-E265.wav),Male,6.0,2019-05-20 10:49,Secretary_Island/N_River,
N_River-190519_224502-S271-E277,Junk,,N_River-190519_224502-S271-E277.png (https://dl.airtable.com/.attachments/3e132a601cc371ceff3bfa09a4f3226f/8fa4e7a8/N_River-190519_224502-S271-E277.png),N_River-190519_224502-S271-E277.wav (https://dl.airtable.com/.attachments/4cebbc095a4396d1377fbcb4701139a5/0af24479/N_River-190519_224502-S271-E277.wav),Male,6.0,2019-05-20 10:49,Secretary_Island/N_River,
N_River-190519_230002-S663-E672,Junk,,N_River-190519_230002-S663-E672.png (https://dl.airtable.com/.attachments/2ff5d6a2e77605b6564ff67d248687aa/0674ad1a/N_River-190519_230002-S663-E672.png),N_River-190519_230002-S663-E672.wav (https://dl.airtable.com/.attachments/ef23201fffa0269da45d2fc48baf0ea0/ba8e87f8/N_River-190519_230002-S663-E672.wav),Male,9.0,2019-05-20 11:11,Secretary_Island/N_River,
N_River-190519_230002-S802-E812,Junk,,N_River-190519_230002-S802-E812.png (https://dl.airtable.com/.attachments/5c8dd4a88106ba8b2528c8ba813e884a/2ab4acea/N_River-190519_230002-S802-E812.png),N_River-190519_230002-S802-E812.wav (https://dl.airtable.com/.attachments/b9abc9def4ed26e83573dbad01d4ba93/b4053f87/N_River-190519_230002-S802-E812.wav),Male,10.0,2019-05-20 11:13,Secretary_Island/N_River,
N_River-190519_231502-S116-E131,Junk,,N_River-190519_231502-S116-E131.png (https://dl.airtable.com/.attachments/4a63916ca496bc32e55bd217e887acd2/4fd9e724/N_River-190519_231502-S116-E131.png),N_River-190519_231502-S116-E131.wav (https://dl.airtable.com/.attachments/1f2e595984fdfd6c995de74b1d045280/dc9921f2/N_River-190519_231502-S116-E131.wav),Male,15.0,2019-05-20 11:16,Secretary_Island/N_River,
N_River-190519_231502-S143-E149,Junk,,N_River-190519_231502-S143-E149.png (https://dl.airtable.com/.attachments/80634041875e03647a83a2836b4f5f7b/c6bd2280/N_River-190519_231502-S143-E149.png),N_River-190519_231502-S143-E149.wav (https://dl.airtable.com/.attachments/07b8930141912921e299a91cc63d1c4e/20b7305d/N_River-190519_231502-S143-E149.wav),Male,6.0,2019-05-20 11:17,Secretary_Island/N_River,
N_River-190519_231502-S155-E167,Junk,,N_River-190519_231502-S155-E167.png (https://dl.airtable.com/.attachments/f6efb6ad0d75eabfa078062c1908bc65/0035446a/N_River-190519_231502-S155-E167.png),N_River-190519_231502-S155-E167.wav (https://dl.airtable.com/.attachments/d8c8f980d247f7323a2dca50f2a4e6b1/dd3bdfae/N_River-190519_231502-S155-E167.wav),Male,12.0,2019-05-20 11:17,Secretary_Island/N_River,
N_River-190519_231502-S173-E179,Junk,,N_River-190519_231502-S173-E179.png (https://dl.airtable.com/.attachments/24403866b357d38fa609b9ad6c0d605f/ccb1b33c/N_River-190519_231502-S173-E179.png),N_River-190519_231502-S173-E179.wav (https://dl.airtable.com/.attachments/b42b112a5ce79e0abd4b5756f19cffd9/2ec377ba/N_River-190519_231502-S173-E179.wav),Male,6.0,2019-05-20 11:17,Secretary_Island/N_River,
N_River-190519_231502-S185-E209,Junk,,N_River-190519_231502-S185-E209.png (https://dl.airtable.com/.attachments/de2468ec03df412d9cd70b2cb40792b7/5992380e/N_River-190519_231502-S185-E209.png),N_River-190519_231502-S185-E209.wav (https://dl.airtable.com/.attachments/224e8bd32df3269a7c1e124e2dd5d245/74935588/N_River-190519_231502-S185-E209.wav),Male,24.0,2019-05-20 11:18,Secretary_Island/N_River,
N_River-190519_231502-S216-E249,Junk,,N_River-190519_231502-S216-E249.png (https://dl.airtable.com/.attachments/045bae8319eee7d5d0cf18663d97436d/ab903017/N_River-190519_231502-S216-E249.png),N_River-190519_231502-S216-E249.wav (https://dl.airtable.com/.attachments/c701ee514be49208964b31e094255a2e/d718d1de/N_River-190519_231502-S216-E249.wav),Male,33.0,2019-05-20 11:18,Secretary_Island/N_River,
Crossroad-230319_234502-S356-E372,Investigate,,Crossroad-230319_234502-S356-E372.png (https://dl.airtable.com/.attachments/fff39bdc65404a6501751c2143cfdd7b/5a3ff075/Crossroad-230319_234502-S356-E372.png),Crossroad-230319_234502-S356-E372.wav (https://dl.airtable.com/.attachments/9ee2e94a618ad8007300eb10d1b924cf/c9f6fb4c/Crossroad-230319_234502-S356-E372.wav),Female,16.0,2019-03-24 12:50,Secretary_Island/Crossroad,
Crossroad-230319_234502-S458-E465,Investigate,,Crossroad-230319_234502-S458-E465.png (https://dl.airtable.com/.attachments/4f2e96b831ca3bed40214f1b6ce21a1e/c8c3c87d/Crossroad-230319_234502-S458-E465.png),Crossroad-230319_234502-S458-E465.wav (https://dl.airtable.com/.attachments/5a7ae374a8de9c653042174cd0647a86/59e736e5/Crossroad-230319_234502-S458-E465.wav),Female,7.0,2019-03-24 12:52,Secretary_Island/Crossroad,
Crossroad-230319_234502-S579-E586,Investigate,,Crossroad-230319_234502-S579-E586.png (https://dl.airtable.com/.attachments/980ff5741249faf2098a44eecccc8be8/50d5354f/Crossroad-230319_234502-S579-E586.png),Crossroad-230319_234502-S579-E586.wav (https://dl.airtable.com/.attachments/d3dac4ae805a66aec246b5e1c32feba1/646eb9c5/Crossroad-230319_234502-S579-E586.wav),Female,7.0,2019-03-24 12:54,Secretary_Island/Crossroad,
Crossroad-230319_234502-S628-E635,Junk,,Crossroad-230319_234502-S628-E635.png (https://dl.airtable.com/.attachments/fdbf4049a501c1cd23e5a1280a063f7d/4eebe986/Crossroad-230319_234502-S628-E635.png),Crossroad-230319_234502-S628-E635.wav (https://dl.airtable.com/.attachments/c5899ef8049987077179459702b60e5b/43af58db/Crossroad-230319_234502-S628-E635.wav),Female,7.0,2019-03-24 12:55,Secretary_Island/Crossroad,
Crossroad-230319_234502-S637-E644,Junk,,Crossroad-230319_234502-S637-E644.png (https://dl.airtable.com/.attachments/63b31fe73533a6da8c37e2e40bf02389/deb42596/Crossroad-230319_234502-S637-E644.png),Crossroad-230319_234502-S637-E644.wav (https://dl.airtable.com/.attachments/936e670f072c35e74eae8fe311313d96/b369aa96/Crossroad-230319_234502-S637-E644.wav),Female,7.0,2019-03-24 12:55,Secretary_Island/Crossroad,
Crossroad-230319_234502-S247-E254,Junk,,Crossroad-230319_234502-S247-E254.png (https://dl.airtable.com/.attachments/d60bd70496a40f1d330306511eaa8572/b1bd6ee0/Crossroad-230319_234502-S247-E254.png),Crossroad-230319_234502-S247-E254.wav (https://dl.airtable.com/.attachments/deaaef2850eb606abb890353c91c06d9/e9c06ff3/Crossroad-230319_234502-S247-E254.wav),Male,7.0,2019-03-24 12:49,Secretary_Island/Crossroad,
Crossroad-230319_234502-S568-E581,Junk,,Crossroad-230319_234502-S568-E581.png (https://dl.airtable.com/.attachments/2e2386d0f92319596c7ecfe8be807e75/bf12c9b8/Crossroad-230319_234502-S568-E581.png),Crossroad-230319_234502-S568-E581.wav (https://dl.airtable.com/.attachments/9f1e04f140da1500f93f40c72943f115/d695c196/Crossroad-230319_234502-S568-E581.wav),Male,13.0,2019-03-24 12:54,Secretary_Island/Crossroad,
Crossroad-230320_224502-S392-E398,Kiwi,,Crossroad-230320_224502-S392-E398.png (https://dl.airtable.com/.attachments/c9bc18c8a765ea975cdf1bcba7d0e029/d1643f8c/Crossroad-230320_224502-S392-E398.png),Crossroad-230320_224502-S392-E398.wav (https://dl.airtable.com/.attachments/e06aef62f9ee854ebddf700982b6e097/23aea79c/Crossroad-230320_224502-S392-E398.wav),Female,6.0,2020-03-24 11:51,Secretary_Island/Crossroad,
Crossroad-230320_224502-S410-E419,Kiwi,,Crossroad-230320_224502-S410-E419.png (https://dl.airtable.com/.attachments/a58b4be8d168e0b12de9b07c99cfe9b2/4265abac/Crossroad-230320_224502-S410-E419.png),Crossroad-230320_224502-S410-E419.wav (https://dl.airtable.com/.attachments/a3e3e3a31bd9112af3b4e1a21cb8ef4b/0ed6c9e8/Crossroad-230320_224502-S410-E419.wav),Male,9.0,2020-03-24 11:51,Secretary_Island/Crossroad,
Crossroad-230320_230002-S175-E190,Kiwi,,Crossroad-230320_230002-S175-E190.png (https://dl.airtable.com/.attachments/72b2b0be2387c2702dc3cbe218193cc0/cf10fcce/Crossroad-230320_230002-S175-E190.png),Crossroad-230320_230002-S175-E190.wav (https://dl.airtable.com/.attachments/db8341974d3cf4a1d54cfa3c8d1e8436/9ecaa023/Crossroad-230320_230002-S175-E190.wav),Female,15.0,2020-03-24 12:02,Secretary_Island/Crossroad,
N_River-200418_231502-S700-E706,Junk,,N_River-200418_231502-S700-E706.png (https://dl.airtable.com/.attachments/4e1c1944ebe7d0751b93c0438afc3285/3184039c/N_River-200418_231502-S700-E706.png),N_River-200418_231502-S700-E706.wav (https://dl.airtable.com/.attachments/c5266c29d3e82e03f3ce7e77fce880e0/0714437b/N_River-200418_231502-S700-E706.wav),Male,6.0,2018-04-21 11:26,Secretary_Island/N_River,
N_River-200418_231502-S709-E715,Junk,,N_River-200418_231502-S709-E715.png (https://dl.airtable.com/.attachments/388bf519105e5f4b8915adf3795d8a50/cac2ce8e/N_River-200418_231502-S709-E715.png),N_River-200418_231502-S709-E715.wav (https://dl.airtable.com/.attachments/c9a6d99f52c114144ebb97510b8bd568/8b848e36/N_River-200418_231502-S709-E715.wav),Male,6.0,2018-04-21 11:26,Secretary_Island/N_River,
N_River-200418_231502-S718-E757,Junk,,N_River-200418_231502-S718-E757.png (https://dl.airtable.com/.attachments/10569501828e79c48ad173b654de8d98/f3aa069b/N_River-200418_231502-S718-E757.png),N_River-200418_231502-S718-E757.wav (https://dl.airtable.com/.attachments/a7a03ab2ed13191dc375082ebd2b1fca/214c6089/N_River-200418_231502-S718-E757.wav),Male,39.0,2018-04-21 11:27,Secretary_Island/N_River,
N_River-200418_231502-S760-E793,Junk,,N_River-200418_231502-S760-E793.png (https://dl.airtable.com/.attachments/8406bdeec739b1ace55081a00ef4d6c1/ac4f717b/N_River-200418_231502-S760-E793.png),N_River-200418_231502-S760-E793.wav (https://dl.airtable.com/.attachments/935bdcdc12e45d1ebbd7394d6ebff0d6/2c1c7000/N_River-200418_231502-S760-E793.wav),Male,33.0,2018-04-21 11:27,Secretary_Island/N_River,
N_River-200418_231502-S808-E817,Junk,,N_River-200418_231502-S808-E817.png (https://dl.airtable.com/.attachments/c4c5c3fc9be42d5853d7564844f26043/c76712f2/N_River-200418_231502-S808-E817.png),N_River-200418_231502-S808-E817.wav (https://dl.airtable.com/.attachments/e52bd718d9d5fbb2f93246cf53bca514/7061bdc2/N_River-200418_231502-S808-E817.wav),Male,9.0,2018-04-21 11:28,Secretary_Island/N_River,
N_River-200418_231502-S856-E865,Junk,,N_River-200418_231502-S856-E865.png (https://dl.airtable.com/.attachments/0acfefd32b0ec6aadd4ddc105c1e79ba/104aa015/N_River-200418_231502-S856-E865.png),N_River-200418_231502-S856-E865.wav (https://dl.airtable.com/.attachments/246ee2a7fb8a6a9efb22a9e168959baf/130a6f20/N_River-200418_231502-S856-E865.wav),Male,9.0,2018-04-21 11:29,Secretary_Island/N_River,
N_River-200418_233001-S120-E127,Junk,,N_River-200418_233001-S120-E127.png (https://dl.airtable.com/.attachments/4e54efb8154aa3ef0fdf608c899c3583/a61a7772/N_River-200418_233001-S120-E127.png),N_River-200418_233001-S120-E127.wav (https://dl.airtable.com/.attachments/fc214fcd7f905415ec4171df930a845b/3a84a5d8/N_River-200418_233001-S120-E127.wav),Male,7.0,2018-04-21 11:32,Secretary_Island/N_River,
N_River-200419_223002-S214-E226,Investigate,close weka,N_River-200419_223002-S214-E226.png (https://dl.airtable.com/.attachments/a25b581b14ecaf43089d14aebd38adf1/f472294e/N_River-200419_223002-S214-E226.png),N_River-200419_223002-S214-E226.wav (https://dl.airtable.com/.attachments/4eb998f157eb32be8b49c2e558171a08/6ab1e87a/N_River-200419_223002-S214-E226.wav),Male,12.0,2019-04-21 10:33,Secretary_Island/N_River,
N_River-210318_223002-S474-E480,Junk,,N_River-210318_223002-S474-E480.png (https://dl.airtable.com/.attachments/0b5e20bee6fc05916b3519e8c5022ace/5a61e683/N_River-210318_223002-S474-E480.png),N_River-210318_223002-S474-E480.wav (https://dl.airtable.com/.attachments/a1592ebda893412c5853b726972ea713/efd150ad/N_River-210318_223002-S474-E480.wav),Male,6.0,2018-03-22 11:37,Secretary_Island/N_River,
N_River-210318_234501-S639-E646,Junk,,N_River-210318_234501-S639-E646.png (https://dl.airtable.com/.attachments/22e6d46326c4784ebc7bd31aa0d28c31/77949c8c/N_River-210318_234501-S639-E646.png),N_River-210318_234501-S639-E646.wav (https://dl.airtable.com/.attachments/f0f53d14085d149d141354b850a0bf0c/f9ee07af/N_River-210318_234501-S639-E646.wav),Male,7.0,2018-03-22 12:55,Secretary_Island/N_River,
Crossroad-220319_221502-S735-E745,Investigate,kea,Crossroad-220319_221502-S735-E745.png (https://dl.airtable.com/.attachments/7cd55f2aa32b5f6d77bf24b5b8733a8f/a2d6a0ae/Crossroad-220319_221502-S735-E745.png),Crossroad-220319_221502-S735-E745.wav (https://dl.airtable.com/.attachments/5d546827a3a3d0699a66b614d814683a/b27aa4f0/Crossroad-220319_221502-S735-E745.wav),Male,10.0,2019-03-23 11:27,Secretary_Island/Crossroad,
Crossroad-220319_223002-S275-E282,Junk,,Crossroad-220319_223002-S275-E282.png (https://dl.airtable.com/.attachments/5b5697030c77d4dc9cb09f775cc5f0f4/dd9d0768/Crossroad-220319_223002-S275-E282.png),Crossroad-220319_223002-S275-E282.wav (https://dl.airtable.com/.attachments/00312128f4fc881bce128b7d83140e6c/ef4bb2f3/Crossroad-220319_223002-S275-E282.wav),Male,7.0,2019-03-23 11:34,Secretary_Island/Crossroad,
